knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,exercise_type
89.24,81.41,85.32499999999999,16.4,23.46,100.18,151.5,72.97,19.93,0.922,0.0005964359952077558,2.91040755704961,-1.9649729140366334,8.347400544028716e-05,-0.013320444200430659,0.16651103783167176,0.2651243656496832,0.17731083437838313,6.485934318437813,85.36682221951263,80.07,131.24,0.11441940099680148,0.05099658528342199,BENCH_PRESS
126.72,98.67,112.695,45.75,24.3,11.29,153.33,72.57,45.75,0.0,0.058487166951545655,-2.879819665894762,-3.3221686149417895,-0.02836697728951182,-0.01212400957158366,0.019569912103719056,0.03448397338249365,0.013736717331083836,-29.806954378332044,7.938870894682122,77.54,83.64,0.01840543301004649,0.14886890414561316,BENCH_PRESS
156.56,143.78,150.17000000000002,68.71,62.91,129.38,179.96,79.83,68.71,0.0,0.008842929054578064,-2.677823644312094,0.1206091691270561,-5.517561096030077e-05,0.0014341764019798475,0.014704870923069269,0.04223354942211044,0.004574704019222775,-68.88987300088506,6.647981165481635,33.45,92.73,0.0842893881854877,0.20714464431106983,BENCH_PRESS
85.25,97.19,91.22,8.58,12.8,170.91,160.19,74.66,8.58,0.1,0.015383635745394142,-0.7388355162743387,1.3290151454277033,-0.0020674579644632263,-0.0015662377855352183,0.0068238288252464585,0.04821505735647097,0.006341787231655793,-7.064092695397517,10.001518643628925,65.51,81.8,0.15533214467780643,0.061824919266606104,BENCH_PRESS
143.98,128.96,136.47,57.0,48.28,142.45,149.09,79.22,57.0,0.0,0.0055083375895091935,-2.787810850531253,0.9873557177941472,-0.007838883509160344,4.307102573852806e-05,0.013899373058875009,0.039043529939497945,0.012228164135385966,-12.023628090347174,22.25945969766625,147.01,97.98,0.035642742001631866,0.1882655123893836,BENCH_PRESS
154.87,149.92,152.39499999999998,71.28,75.91,150.99,169.92,79.91,71.28,0.0,0.005175315075090281,-1.5045791639856865,0.015152292898013009,-0.0015136860904954585,-0.006250815292117018,0.024326777126484678,0.043497076863203976,0.009341154042841526,-61.60134984476934,80.7724958047982,129.54,177.21,0.14696942706896254,0.002690249126688138,BENCH_PRESS
65.19,73.5,69.345,7.74,7.78,169.51,64.87,83.54,7.74,0.308,0.019641318284141507,3.7198991424371997,-1.833264445289573,0.03729544861275763,0.019029728704432425,0.07869261861017895,0.14478410010534917,0.13777310023342276,75.07753924915353,82.95987646639672,32.99,79.09,0.09893798117929181,0.061312988231699506,BENCH_PRESS
114.16,104.67,109.41499999999999,30.19,32.35,171.35,143.01,83.43,30.19,0.301,0.0009485667089510486,-0.21052889954600307,-2.7986297325477416,-0.007134640839856321,-0.00919429869397037,0.07201339150316072,0.131149576436209,0.09761879888260039,35.556452549961946,80.5438593421098,174.26,76.77,0.021021213987337195,0.12316763474518655,BENCH_PRESS
121.56,114.05,117.805,38.34,39.31,167.13,166.57,78.1,38.63,0.587,0.004864304672582365,-1.4869419411306817,-0.18173442743655288,-0.010242624656242372,0.0034617161955965425,0.09932168782775663,0.11936106988953515,0.10031260598061886,0.9976855755619833,62.72037658760028,151.03,148.07,0.037589201713790765,0.09555708479840774,BENCH_PRESS
94.73,91.82,93.275,15.25,14.79,147.52,142.71,76.3,15.13,0.529,0.0035885414841743124,-1.0051163321032397,0.96010306388844,-0.027941735143919344,-0.012216595585651358,0.09218217974373766,0.1273289344818701,0.07531568057566063,-18.296919442526903,6.414220006242955,133.82,156.18,0.11708123574346196,0.04152477381650166,BENCH_PRESS
62.77,78.55,70.66,8.16,1.41,178.27,119.5,85.46,8.16,0.348,0.019795055501657055,5.649289388356732,0.6076695711933366,0.06805994856863185,0.023739835101991735,0.09003197057281442,0.10596019192937503,0.14595961484376352,62.119760253072485,72.50091026599904,54.44,145.46,0.09828042746743587,0.09669087139789045,BENCH_PRESS
112.42,125.01,118.715,45.63,52.07,8.0,165.0,73.73,48.85,0.941,0.025838126008583706,2.8985813442162667,0.736538407152465,0.02617558460989733,-0.0033484837009036816,0.1699182717802114,0.21681327975945391,0.20668105030665118,21.635565228671982,72.37053997197141,99.13,68.15,0.0960722855462271,0.07658972585902857,BENCH_PRESS
81.34,86.15,83.745,10.65,10.07,130.57,161.7,69.84,10.65,0.0,0.0026345092251968127,-0.3386880146108051,1.5120774000505155,0.005573108253925596,0.010126017850145996,0.03204170596409339,0.03337853305549676,0.006783886343590506,-78.8279489513053,41.63793387682632,100.52,114.72,0.03806503874436551,0.1392254744326198,BENCH_PRESS
71.4,73.24,72.32,8.1,2.9,146.87,122.67,77.95,8.1,0.1,0.021270962358231893,-0.5821557965833501,-0.5188094714898228,0.02337369029442432,0.011846951831110508,0.00936525534846655,0.03685555684466285,0.005992294657650943,-36.01568313209837,53.95336678331359,121.55,85.12,0.06128203237108909,0.1417193535470792,BENCH_PRESS
64.34,71.24,67.78999999999999,10.85,9.33,143.66,55.75,77.03,10.49,0.469,0.008733281229948875,0.46021609987175194,0.5095017821653669,-0.015168847499902272,0.007945343255878479,0.10151288158346772,0.11337806191882444,0.09429514600941685,-7.110167164465891,61.63431084231542,156.99,73.11,0.06955508856601211,0.16193251638250938,BENCH_PRESS
147.07,152.68,149.875,71.23,74.58,171.07,151.07,76.38,71.23,0.1,0.00557383775853626,0.2129490108971288,0.5009131361804142,0.006388489682577103,0.023799806765457676,0.00436291066993455,0.04466626820988012,0.01308813740882564,199.98637146109576,1.7988708879987956,52.33,129.55,0.06964311309115967,0.12878967350551307,BENCH_PRESS
77.82,75.73,76.775,16.25,20.82,118.5,156.31,69.12,18.54,0.948,0.03065038576926815,1.622873986226614,-3.6150801875782235,0.00038968504469810705,-0.022443906398615154,0.1418165758734366,0.1740019977996394,0.17064032499758852,20.324668640903806,13.5752819190293,122.17,71.61,0.07322823200764095,0.17875609228429556,BENCH_PRESS
133.11,133.03,133.07,45.04,49.1,156.57,60.59,82.06,45.04,0.167,0.001276533019689663,-1.9709797952411234,0.2312199284156491,-0.005726941646761408,-0.006375385074570805,0.06082946487357532,0.13376911456075946,0.10750493780466663,76.73168427192167,16.007684346828132,141.01,145.82,0.09577469650054415,0.10189395182031202,BENCH_PRESS
75.75,81.5,78.625,1.74,5.45,154.65,152.42,73.86,2.57,0.447,0.008158529556268612,0.0967172148312212,1.378558974951627,-0.01128401712439775,0.005877924359627418,0.09805121380858262,0.13204898930510245,0.12243836996852098,24.871855444387887,0.1675272215288468,79.28,109.41,0.09148759166214332,0.11643560849568702,BENCH_PRESS
125.98,155.71,140.845,60.64,77.28,133.05,159.02,71.69,60.64,0.123,0.02378261666790893,2.7762922967628887,3.378249804290495,0.04169645083512041,0.02727994647281412,0.006868299157575586,0.0691601485854138,0.025601367355845284,272.74682957872517,20.256845019158096,46.49,85.93,0.08778543937359251,0.0863669000131696,BENCH_PRESS
73.57,73.73,73.65,5.98,6.31,158.97,174.58,81.12,6.14,0.95,0.001713342230676873,0.9542011173156173,0.015302806738093366,-0.001974595160681658,-0.0034393093271261055,0.17463399081098252,0.18745690543659022,0.21487677030402985,23.04407023292771,7.788620986327486,75.52,68.24,0.10909900808864087,0.11881242398957703,BENCH_PRESS
81.21,83.22,82.215,4.16,7.68,176.56,178.13,77.55,5.92,0.96,0.006801825477631862,0.2904297487825558,-0.5530939619447062,0.004656376619845137,-0.008308177974836961,0.13483027498137368,0.1786860778941367,0.17143548713760137,27.14910442872313,4.19624173722901,20.93,53.05,0.0239330986582606,0.0823707061681459,BENCH_PRESS
80.64,75.86,78.25,7.55,3.04,172.11,150.23,84.65,7.55,0.105,0.006181751800580226,-1.2802739716032074,-1.2122869665760871,-0.010751261077714513,0.006196791550760916,0.004947041620244841,0.061876771139515785,0.021355966005567772,331.69165826647753,47.93195214727645,50.71,65.61,0.06452571778348642,0.12447840637483332,BENCH_PRESS
144.89,143.11,144.0,64.63,64.04,173.12,166.95,79.94,64.5,0.448,0.001951203907385235,-0.09069772833105172,-0.21332636443632813,0.0021483242594071417,0.003802885758933283,0.09699244768928217,0.12267845320292342,0.10057426814815251,3.6928859351449703,46.59935844809106,7.68,65.76,0.005266076453035673,0.0907205333525245,BENCH_PRESS
100.04,93.81,96.92500000000001,11.74,5.43,142.05,149.81,83.27,11.74,0.1,0.012229371657319632,-1.843224031726276,1.7303196296638568,0.0030591956394830366,0.00906744698686357,0.001373160251000094,0.05562807264895167,0.042189139990879365,2972.411975233944,56.825466933085636,30.23,145.98,0.04625249838874451,0.14063995548929387,BENCH_PRESS
75.58,78.64,77.11,4.24,7.83,8.19,85.43,79.08,5.04,0.445,0.019786359480870264,-0.6595349953552876,1.3446102229071277,-0.00811413578867054,-0.02765042470044876,0.089769065089428,0.13181507240069265,0.05079362284426836,-43.41745366996111,25.22887596133126,106.79,89.86,0.15166621533849367,0.10086463846696198,BENCH_PRESS
83.23,93.71,88.47,1.35,22.86,136.12,99.86,88.95,1.35,0.1,0.025993683347460328,2.6857523558890763,-0.1584130863459099,0.05827869312031708,-0.013770525031648106,0.0031756324492486776,0.008454027944712117,0.005054373394075884,59.16115844173646,48.705895954419496,129.44,0.94,0.09753965447461577,0.001502871704566533,BENCH_PRESS
149.6,139.29,144.445,77.35,73.64,152.72,159.62,69.75,77.35,0.1,0.01037426483918924,-1.003972755865451,-1.4919779556289314,0.0008280921317341261,-0.006665073465771276,0.009634608902420738,0.05198583604808249,0.016563804452070285,71.91984251595885,25.65933331065074,117.06,8.96,0.12632647685388887,0.013508949824751815,BENCH_PRESS
94.66,84.14,89.4,13.2,11.17,177.29,173.62,78.54,13.2,0.0,0.024084329518961,-1.0661077687037335,-1.9126812655085312,-0.010746434952183193,-0.0321809542480328,0.025677320304508422,0.05111857757813415,0.004556145992112959,-82.25614691065333,75.86436842626527,86.33,145.19,0.09880501055790442,0.07462480073730149,BENCH_PRESS
83.83,82.03,82.93,3.24,5.04,145.27,161.82,85.49,3.24,0.0,0.0063959182271650095,-0.6601366535400943,-0.23089665624739242,0.003096124654360932,0.005078744998415985,0.010276245880552315,0.049970239118514115,0.01644504921847567,60.02973663366454,53.4546431232059,157.95,151.33,0.04071483892072536,0.03515898391543504,BENCH_PRESS
108.71,110.31,109.50999999999999,20.06,24.58,163.54,154.81,85.78,20.06,0.007,0.011598978215422995,-1.3039611613845037,0.994482549627318,-0.005058366164527817,-0.0064123982860186945,0.04246506681056128,0.06268492527610098,0.047593191290589476,12.076101287924512,3.5265797519509143,47.92,126.34,0.029697659427793288,0.0659470775262807,BENCH_PRESS
132.52,140.97,136.745,55.07,58.62,146.98,171.19,82.88,55.07,0.1,0.00837326262609428,2.0372632094118712,0.4997718709426002,0.012632012198637077,-0.0002248781363695107,0.007840565193287685,0.0530495634947421,0.008272871577129193,5.513714549706257,27.355869930173636,53.99,93.9,0.08381160783896124,0.12944051081962116,BENCH_PRESS
86.77,94.23,90.5,6.29,15.41,171.15,164.67,78.58,9.19,0.635,0.001148681139908958,-0.6038642977486852,0.3571553938010008,-0.0010209046468001026,0.01194561673733685,0.10857669792027086,0.1449641216990394,0.13397588950218464,23.392856909835945,47.22102221316502,101.77,123.77,0.2097391368873105,0.10125711984031849,BENCH_PRESS
114.68,93.37,104.025,22.86,21.3,121.02,108.51,89.64,22.86,0.0,0.01573068647807707,-0.5546785969170576,-4.781408256111658,0.017166701736443413,0.0017490758089615532,0.0184347108998979,0.035264017571125905,0.011992247865711736,-34.94745900366599,32.645763778259415,162.11,104.05,0.03952433138705713,0.15935456864185782,BENCH_PRESS
65.74,71.95,68.845,8.78,14.91,137.41,159.65,74.77,9.98,0.392,0.027300310379566484,-0.8196341473889701,0.8223000925437485,0.01579477075087604,-0.003994588023665813,0.0790906081767605,0.12508528356434717,0.13498754194107537,70.6745529625846,23.35606655616587,70.64,146.14,0.09474370069531662,0.11402311593965886,BENCH_PRESS
93.03,86.61,89.82,5.61,20.13,123.0,103.64,88.07,5.61,0.1,0.021922272074388904,1.673936980142704,-1.4691300436512233,-0.015251597571183328,0.02072961974402565,0.008323513762760304,0.013337822053909043,0.04138991145257498,397.2648887511295,72.7605912023277,22.57,137.96,0.012726642958939272,0.12147672542648424,BENCH_PRESS
145.28,146.02,145.65,61.48,71.01,153.84,126.81,69.41,64.13,0.555,0.039596413427807065,-5.434666498506019,2.5237874793292425,-0.04268368369700021,-0.011851467927379122,0.08554454719605098,0.18739346959632378,0.18363315520335954,114.66377603532005,65.1642465211665,162.23,90.43,0.043563080747172855,0.15272159221392068,BENCH_PRESS
155.39,167.34,161.365,66.51,74.73,169.54,157.52,87.92,66.51,0.0,0.0009026343134068693,-0.37261219684321945,3.2087289019701037,-0.0004057011759800999,0.025291692714112024,0.020758443916447433,0.0531413747674534,0.052408186384795274,152.46683516229731,72.66864919441271,79.73,18.27,0.18215568979931218,0.03181294678732938,BENCH_PRESS
96.69,88.21,92.44999999999999,4.49,5.97,69.9,92.15,86.66,5.23,0.964,0.03042825931444415,-1.7058876979325843,-0.8036655177609875,0.02353687070528354,-0.021183934055454712,0.16500033887640853,0.1732378773259855,0.19213596980064618,16.445803147448846,55.64924576909285,135.63,65.72,0.0511600396446007,0.14350228716275482,BENCH_PRESS
80.04,95.9,87.97,14.08,13.4,134.37,122.39,82.17,14.08,0.164,0.03062522424552805,4.684410716085163,2.4547154865384613,-0.0044705886074983825,-0.01802353140389068,0.03828967143324846,0.14778472856754957,0.07316382115492781,91.07978317984917,70.582166039297,143.08,131.08,0.06890040782051166,0.04813088126427456,BENCH_PRESS
120.25,113.0,116.625,32.22,32.37,152.45,163.89,84.23,32.3,0.882,0.009209388939653285,-1.1968962388962945,-1.075506018369432,0.0052442594646473495,-0.0023406399428193003,0.1168598059385324,0.19968105959690874,0.19030552358618003,62.849426334217654,20.609247463156695,118.29,152.67,0.08490180640905443,0.0589286734267811,BENCH_PRESS
79.17,82.6,80.88499999999999,3.04,4.36,143.26,143.5,78.38,3.04,0.133,0.0046743537935178825,0.849279664350272,1.153597297263087,-0.01992389168618225,-0.0075167357446155325,0.008729863125645443,0.0733063598564842,0.0005769190204796271,-93.39143108916758,76.25252433821375,66.41,45.73,0.1271344952109203,0.08130142328037515,BENCH_PRESS
123.98,126.4,125.19,44.69,50.92,157.11,166.17,79.7,46.2,0.486,0.014779232867568104,0.40530789755931496,-0.7447845492581484,-0.0007505473569945909,0.002088884090244769,0.07873903122672998,0.13602816665911205,0.11844917370364172,50.432602304397044,1.7657448673758263,7.02,140.48,0.007085823415710846,0.1074417332095764,BENCH_PRESS
71.17,69.17,70.17,9.74,10.92,156.27,150.88,81.67,9.74,0.1,0.032631470955541864,0.3127675036486477,-0.2421071506887973,0.020529072361064105,0.010976667660252182,0.0061904997523269945,0.03557635185990948,0.019326021099745017,212.18838337697065,83.50305050748919,166.38,72.76,0.04435942144313121,0.14502758506961355,BENCH_PRESS
153.57,140.28,146.925,73.56,60.35,99.9,170.32,77.96,70.43,0.473,0.05758425612818718,-1.4379665611334191,-1.1761038482758113,-0.04151292555040309,-0.022792023319608612,0.07888215723435443,0.14346747121039694,0.18286755340715843,131.823722649812,26.069387821765286,117.2,164.09,0.09245480762444586,0.07468390625389809,BENCH_PRESS
81.9,78.53,80.215,4.19,0.56,166.4,176.97,86.31,4.19,0.123,0.0028580797532508084,0.0808757545473493,-1.5756666414843856,-0.008238387309085493,-0.019790888580801136,0.004304527911423328,0.06917709096053726,0.005186464805564062,20.488585793583894,62.318882623065,159.32,138.34,0.04703750271623863,0.07691113796856464,BENCH_PRESS
98.91,88.13,93.52,16.03,12.21,163.06,137.76,76.66,16.03,0.1,0.005861073620958557,-2.2463284566510424,2.731366972037985,-0.011846117716064697,0.0023299576673564415,0.0007933312434867945,0.04271309935053602,0.007189469171052121,806.2379970633028,46.8741335843803,126.05,61.03,0.08488255230935882,0.09047375519365308,BENCH_PRESS
142.16,147.97,145.065,73.89,71.02,171.22,129.08,73.42,72.45,0.974,0.007702197006934863,2.327971308057164,1.9793971035030444,0.020996432000841225,0.0007291470467200023,0.1520377741225052,0.1733848936628653,0.19353792656082625,27.29594844297188,48.06129298252358,142.61,147.75,0.08876733117199814,0.11719186099166534,BENCH_PRESS
78.06,77.98,78.02000000000001,1.56,7.93,114.76,161.54,76.67,2.71,0.361,0.02100670736228194,0.37384794132740984,-1.0472918391034702,-0.014827754972839668,-0.028322782896906262,0.07494776592618324,0.12245238955485113,0.10182238323890075,35.85779640074471,2.464133180005965,73.13,102.38,0.09581162249649039,0.19944119101781055,BENCH_PRESS
83.09,85.76,84.42500000000001,10.16,15.99,166.92,162.95,75.25,11.96,0.617,0.0013518564220021956,1.1976353820222774,-0.7112469841104585,0.009127091087523576,0.00017149754592071798,0.09861009204706628,0.10825491269014906,0.13931331903155864,41.27693843452133,10.049544959307626,76.94,60.5,0.11240586757705745,0.08353692638456944,BENCH_PRESS
126.06,125.29,125.67500000000001,49.64,61.45,168.49,172.82,75.1,55.55,0.958,0.0021555327583360206,1.196161881571739,-0.13981232305191327,0.008486876596970172,0.002915615757411616,0.1344178044959159,0.23748839039914307,0.19490100365980456,44.996419477842586,78.77531247390138,84.5,133.2,0.11283335042676546,0.15181510356402483,BENCH_PRESS
84.11,74.71,79.41,3.81,7.34,99.14,176.71,75.38,5.58,0.932,0.026051052544175834,-1.26334659027586,-2.178748559084942,0.004714077263868688,-0.023327705006082722,0.1600745769784384,0.22058825998288636,0.19108548691536387,19.372788935186467,16.649545842806667,72.36,99.23,0.05660149629534539,0.17767162577494966,BENCH_PRESS
95.24,96.11,95.675,12.05,11.32,160.58,147.07,84.06,12.05,0.1,0.004019902996094116,0.32344054505520914,1.2810886332591032,-0.004462925035591203,0.030826633490553756,0.008264393572688378,0.0450755399953012,0.023746052459206357,187.32964191929028,32.264849411423995,168.32,58.93,0.009918520448277013,0.15283794182845822,BENCH_PRESS
85.22,72.03,78.625,1.24,7.36,106.14,134.94,82.0,1.24,0.001,0.026274506888395166,-1.8925331432923076,-1.1222643026072787,-0.009370344747400894,-0.05053158013212394,0.01221606554322574,0.060210596011092576,0.019677797903808303,61.08130587691852,47.932625846449305,159.84,150.5,0.012765647102412014,0.05695209699720116,BENCH_PRESS
102.17,102.97,102.57,10.63,7.84,152.56,179.98,87.67,10.63,0.061,0.007967745847941021,-1.3040243762931447,1.862148281440601,-0.031149470512487287,0.02178611987133694,0.030848489391930856,0.08447756407672674,0.010242051851718004,-66.79885448654399,31.011430125603084,99.27,110.34,0.09148642266269158,0.17041108528379145,BENCH_PRESS
78.29,81.97,80.13,3.25,4.97,178.34,176.02,78.1,3.66,0.474,0.005847663362049005,1.211777835080513,-0.16275911417429345,0.01401212156510101,-0.003575932946421445,0.09136847338058601,0.1292448816810562,0.12622343691526094,38.14769169830621,55.68988213910541,121.03,138.2,0.12472905307427273,0.08449704600599994,BENCH_PRESS
85.23,79.82,82.525,1.78,3.7,153.57,176.73,83.47,1.78,0.328,0.035271814646064104,0.006401094860863932,0.3132206629388956,-0.024116222029179124,0.002070936605941598,0.07620790451916692,0.11861340607630413,0.08292810849741139,8.81825057472126,45.419207723167105,117.92,92.87,0.10689628745824542,0.1111091169457139,BENCH_PRESS
117.02,121.92,119.47,35.57,38.22,173.52,177.48,80.22,36.1,0.402,0.011931827171148046,-0.37139123793144546,1.5019468711053197,-0.008409467816412164,0.015838197319256064,0.09337779303136862,0.16413832952771729,0.10823325718419496,15.908990425417228,4.580007229044671,163.16,80.01,0.03382541958522001,0.1625936296991709,BENCH_PRESS
145.84,153.71,149.775,76.0,85.06,175.71,171.57,74.31,76.0,0.0,0.018549209283539647,1.6242536981374511,0.06845289856942105,0.016288645427783632,-0.006584668265237792,0.01384792733017104,0.04691950832669728,0.008777861530282594,-36.61245238370141,77.90879410377693,128.54,171.38,0.1023546657363198,0.006120491389925542,BENCH_PRESS
150.78,152.23,151.505,68.9,70.83,175.87,167.97,81.52,68.9,0.325,0.009543066963469848,-0.12536825516227812,-0.15415931053788245,0.0012246304056341417,0.0052558400699210805,0.08389805937222283,0.12538176550618763,0.07982390633439895,-4.856075418560588,33.07463786653129,121.3,70.41,0.07679650753796263,0.16839825475277936,BENCH_PRESS
84.47,78.76,81.61500000000001,5.38,2.98,136.71,178.66,89.55,5.38,0.114,0.002318461473739708,0.2070512274425007,-0.7965456470936716,0.016163523392732526,-0.009574303269423545,0.0018621390496622592,0.06543915593428196,0.04644349025439687,2394.0935674390394,5.032554488649833,110.34,169.32,0.03337924437951367,0.047410060089203676,BENCH_PRESS
84.84,84.54,84.69,1.05,1.93,157.19,161.88,87.65,1.05,0.0,0.030667778843165294,1.585914272895167,-0.2970605985486263,0.003449383712159859,0.008940833646585378,0.01534609752557392,0.04108053457080779,0.014671294140735314,-4.39723117694295,0.36805019379222553,164.71,74.76,0.022346321880591602,0.20338378909611798,BENCH_PRESS
81.68,80.35,81.015,4.63,10.07,141.03,155.02,78.13,6.02,0.512,0.006133252234403086,0.5109383724214434,-2.626782833258301,-0.016947113166849992,-0.014296098979135197,0.09731723395254549,0.11142865244468758,0.1686838056059159,73.3339499642691,72.57978909082101,63.03,128.23,0.0302648945436379,0.16364433469738981,BENCH_PRESS
141.59,146.79,144.19,64.86,64.33,144.27,167.39,78.88,64.75,0.41,0.0038593812624750923,0.5938367901627162,0.508094138459958,-0.011539297384784486,0.008142347653716464,0.08561475900227167,0.12172036245687701,0.0703747772368174,-17.800647859149958,76.89765587597881,66.99,157.23,0.15541003927900132,0.021554402007293083,BENCH_PRESS
119.13,129.17,124.14999999999999,34.34,43.14,148.64,179.35,85.13,36.86,0.572,0.03156324991739323,0.7500882767695227,2.0327550513746906,-0.020363376599484007,0.028861394591987333,0.11332177111743624,0.16338543398632815,0.08171132354507304,-27.894417163322522,43.675894984965396,146.82,149.46,0.16974692630948418,0.07297308433326755,BENCH_PRESS
136.73,131.54,134.135,50.56,53.47,170.56,165.17,84.06,51.29,0.502,0.006670729738694536,-0.474198291069744,-0.8241760719481239,-0.009206640441488945,-0.001793094454276778,0.10121630533750636,0.1418182140640486,0.12191183776928749,20.446836468464003,51.47655753008797,104.13,110.44,0.11103820564672912,0.22379727733078592,BENCH_PRESS
78.92,81.92,80.42,4.77,3.02,159.91,171.69,79.47,3.89,0.943,0.004876692563540397,1.518239629558088,-0.8515686052514182,0.009912093871528749,-0.00679338968217047,0.13585660317586606,0.17261660571647314,0.1918362416096192,41.20494486476129,76.32275321323188,62.68,172.62,0.031613483856321845,0.01721454788892829,BENCH_PRESS
115.97,97.62,106.795,35.67,25.92,162.36,173.8,74.82,35.67,0.229,0.006862435629691355,-1.9956997575199364,3.0998896487488437,-0.04576950576628075,0.0316047118769448,0.06550819734297575,0.17246209246804967,0.10649099764671976,62.56133120130573,44.77730108253679,122.1,79.65,0.11481889466032802,0.13389030523393725,BENCH_PRESS
142.78,153.65,148.215,73.71,72.9,164.45,170.36,73.67,73.71,0.0,0.006776642027457314,1.882824816068196,0.46440293301323043,0.012383439817649167,0.00024184358773282622,0.015256678617523,0.050928080637852924,0.0065567187867831,-57.02394373535269,45.762308529747564,83.17,144.32,0.09488811038010037,0.11460211301534629,BENCH_PRESS
135.21,159.05,147.13,68.65,83.69,134.52,142.75,76.53,68.65,0.0,0.016262794736532138,3.3218305678215265,2.2934775627818427,0.016279184421812753,0.04056819949095314,0.042906394313009355,0.05140964468304848,0.015268493147133189,-64.41441097159793,50.24893222936993,131.37,88.28,0.0653364874043375,0.11609392641040905,BENCH_PRESS
138.77,144.19,141.48000000000002,61.01,66.35,177.1,165.82,77.42,61.01,0.029,0.007895786967179408,-0.11797282721080493,2.6499346269840074,-0.003297452981999738,0.023097876675523543,0.032553916264540406,0.07158274829387529,0.03242948971740156,-0.38221683108025184,22.59118509209402,58.09,43.68,0.15272719384580158,0.027815151220466183,BENCH_PRESS
130.38,122.32,126.35,40.93,45.48,171.48,171.59,84.33,42.26,0.588,0.001153426760732712,-0.958107405490044,-0.5671228008076956,-0.004855838243420174,-0.00037001209054943196,0.10400338402294118,0.1296425356503546,0.11111840579046961,6.841144482336257,67.82862995565885,125.4,102.4,0.1402171944826457,0.1472717554988886,BENCH_PRESS
77.41,98.96,88.185,17.66,17.99,83.42,178.96,68.43,17.66,0.0,0.03890958662807131,3.522122651496634,1.6253885430621673,0.014367498978305027,0.02438172524764015,0.012246752014843376,0.032822729378764515,0.007744817520804026,-36.76023233411512,43.532140421729785,132.37,118.64,0.10040915969801212,0.05903954957982149,BENCH_PRESS
167.5,143.25,155.375,81.78,68.13,121.34,124.08,86.78,81.78,0.1,0.010921814466291369,0.3499277900226416,-4.416987106381221,-0.03982708546107089,0.008596512021685765,0.0019437294404547334,0.034293019667584135,0.021985629923468197,1031.1054648801678,81.50053719500437,44.45,136.13,0.06088790677845013,0.07049054770634011,BENCH_PRESS
146.13,171.86,158.995,72.25,82.06,6.5,101.53,76.95,82.06,0.0,0.002266172181312087,0.7713774100466864,5.196019112160222,0.007036104400216403,0.028144534052616854,0.015928762889714898,0.02473563425224362,0.025089127702060288,57.50832551007573,72.71395299756512,159.98,91.07,0.06574943850498083,0.10456777702132225,BENCH_PRESS
95.05,97.8,96.425,7.03,14.21,104.42,124.54,84.44,7.03,0.0,0.005323090238142036,-1.2259583087698755,-0.08827763325582882,0.03684441691046686,0.025524043269120944,0.010129374809019431,0.039516624070172535,0.023026192574032156,127.32096509578359,59.834075431604816,179.9,167.71,0.001401097144353658,0.05945630498622545,BENCH_PRESS
150.35,149.55,149.95,67.05,68.77,141.79,178.66,82.82,67.05,0.34,0.0021393443212641694,-0.17838778140408795,0.44294242545976914,-0.02841699938869574,0.004378999733774869,0.07530771048750384,0.14593532735484632,0.0936704535358367,24.383616138987346,7.793418747161426,69.88,110.57,0.07803701427002496,0.16481688939027317,BENCH_PRESS
81.31,85.11,83.21000000000001,1.9,3.2,148.26,153.83,80.17,2.55,0.971,0.00815191007605709,-0.011135664917338861,0.244230550323421,-0.012702163060975435,-0.01582383564681089,0.13747987194615074,0.22437427742962499,0.1760208439960721,28.033901620898654,21.09444592801273,3.02,87.5,0.005166336353522372,0.14928784346059343,BENCH_PRESS
134.58,138.38,136.48000000000002,42.34,54.95,133.62,112.34,87.4,48.65,0.925,0.016398396018890815,-1.2894262389445632,-0.591728909768352,0.00782787824907566,0.01852665161364031,0.12051092717956191,0.23263740090798837,0.19346390845112982,60.53640360999595,53.93554107178879,179.56,102.68,0.05749488614262949,0.1729588348863621,BENCH_PRESS
90.96,84.76,87.86,4.88,11.77,129.93,176.18,83.84,4.88,0.0,0.020769407935196882,-0.8827285410892061,-1.4046413410148229,-0.04297759043308824,-0.01764787000171375,0.014870728453566628,0.06002093768890121,0.006447530518556399,-56.64280644563845,79.524831719979,113.41,179.88,0.19743051845876536,0.019103932221061548,BENCH_PRESS
109.71,107.55,108.63,30.41,35.0,159.77,178.45,76.87,30.41,0.101,0.010566557589941739,-0.9119220682297091,0.12998069821044123,-0.0001385053979462425,0.00027031537518207305,0.0011316836546022557,0.06055448508222766,0.013676924381607614,1108.5466045203718,80.01077638913544,54.37,99.92,0.05876086404519709,0.13218992584400202,BENCH_PRESS
91.65,85.97,88.81,5.14,9.44,171.16,174.34,82.15,5.14,0.1,0.006646200963445037,-1.6010344451183822,-0.5019415074733025,-0.012030407461085635,-0.0034519250381231936,0.0022508138934014266,0.05429930405099487,0.00961907415279828,327.35981775294397,17.470715178831547,168.03,135.47,0.04871033500726524,0.09334206659183053,BENCH_PRESS
